gm_name,n_grams,counts,percent
,asv ду ру,2,0.04690431519699812
,baumit baumacol premiumfuge,11,0.2579737335834897
,beckers beckerplast bas,3,0.07035647279549719
,bionic бак очистителя,3,0.07035647279549719
,bionic чистки полировки,3,0.07035647279549719
,bionic щётка стандарт,3,0.07035647279549719
,bionic щётка шампунирования,2,0.04690431519699812
,classic ет круглая,3,0.07035647279549719
,columbus войлочная крепления,4,0.09380863039399624
,columbus пластиковая крючками,3,0.07035647279549719
,construction черный мл,2,0.04690431519699812
,dab ric tenuta,3,0.07035647279549719
,facade всесезонная основе,2,0.04690431519699812
,finncolor mineral strong,2,0.04690431519699812
,fl la коричневая,2,0.04690431519699812
,flex нерж сталь,7,0.16416510318949343
,francco classic ет,3,0.07035647279549719
,gcf глянцевый кофе,2,0.04690431519699812
,gv ду ру,3,0.07035647279549719
,ingco hbv наковальней,2,0.04690431519699812
,ip вуокса tdm,3,0.07035647279549719
,ip черный народный,2,0.04690431519699812
,kastamonu brown дуб,2,0.04690431519699812
,kraftool pro solingen,2,0.04690431519699812
,leister предметов тм,3,0.07035647279549719
,lj gcf глянцевый,2,0.04690431519699812
,mineral strong акриловая,2,0.04690431519699812
,perfecta глубокоматовая база,2,0.04690431519699812
,pg полированная латунь,2,0.04690431519699812
,pn sdr ртп,4,0.09380863039399624
,prof facade всесезонная,2,0.04690431519699812
,quantum pro литров,2,0.04690431519699812
,riccardi argento aen,2,0.04690431519699812
,riccardi diamante en,5,0.11726078799249531
,riccardi diamante дизайн,2,0.04690431519699812
,riccardi sn матовый,2,0.04690431519699812
,riccardi venezia ck,2,0.04690431519699812
,riccardi аb античная,3,0.07035647279549719
,rico leo дуб,4,0.09380863039399624
,salsa boards set,2,0.04690431519699812
,sardes truva stan,3,0.07035647279549719
,sdr мпа разметкой,2,0.04690431519699812
,sg матовая латунь,3,0.07035647279549719
,sia отверстием крепления,2,0.04690431519699812
,sikaflex construction черный,2,0.04690431519699812
,sky tweed кл,2,0.04690431519699812
,sn матовый никель,8,0.18761726078799248
,sofit stan light,13,0.3048780487804878
,stan brown brown,3,0.07035647279549719
,stan gray blue,5,0.11726078799249531
,stan grey grey,2,0.04690431519699812
,stan light cream,3,0.07035647279549719
,stan light gray,6,0.14071294559099437
,stan light pink,2,0.04690431519699812
,stinger распорный цветной,8,0.18761726078799248
,stout нар резьба,2,0.04690431519699812
,strong акриловая матовая,2,0.04690431519699812
,sunrise stan gray,5,0.11726078799249531
,tarkett sky tweed,2,0.04690431519699812
,tikkurila perfecta глубокоматовая,2,0.04690431519699812
,tikkurila prof facade,2,0.04690431519699812
,tikkurila луя мат,2,0.04690431519699812
,truva stan brown,2,0.04690431519699812
,venezia ck lj,2,0.04690431519699812
,wc mediana polaris,3,0.07035647279549719
,аb античная бронза,5,0.11726078799249531
,акрил латексная tikkurila,2,0.04690431519699812
,акриловая матовая баз,2,0.04690431519699812
,алюминием pn sdr,4,0.09380863039399624
,американка вр ртп,5,0.11726078799249531
,американка нр ртп,4,0.09380863039399624
,амстердам темно коричневый,5,0.11726078799249531
,анод quantum pro,2,0.04690431519699812
,античная бронза округлая,3,0.07035647279549719
,армирования бетона полипропиленовая,2,0.04690431519699812
,армированная стекловолокном pn,3,0.07035647279549719
,армировка алюминием pn,4,0.09380863039399624
,армирующими волокнами бирсmix,3,0.07035647279549719
,ас античная медь,3,0.07035647279549719
,асбестовый каон гост,2,0.04690431519699812
,ассортимент демокси bn,2,0.04690431519699812
,база текс стройтекс,2,0.04690431519699812
,бандажа дб белый,2,0.04690431519699812
,бань саун master,2,0.04690431519699812
,беж кор рап,5,0.11726078799249531
,бел беж кор,5,0.11726078799249531
,белая бабочка hlv,2,0.04690431519699812
,белая бабочка miraya,3,0.07035647279549719
,бетона полипропиленовая sikafiber,2,0.04690431519699812
,битумно эмульсионная брит,2,0.04690431519699812
,блок газобетонный bonolit,10,0.23452157598499063
,блок зажимов бзд,2,0.04690431519699812
,бронза округлая планка,3,0.07035647279549719
,бруса хвоя ав,2,0.04690431519699812
,брусок сухой строганный,2,0.04690431519699812
,бухта отрез ртп,2,0.04690431519699812
,васильково серый рост,2,0.04690431519699812
,ввг пнг ls,3,0.07035647279549719
,вгт вдак белоснежная,2,0.04690431519699812
,вгт вдак интерьерная,3,0.07035647279549719
,вгт вдак универсальная,2,0.04690431519699812
,вгт вдак фасадная,3,0.07035647279549719
,вдак интерьерная моющаяся,2,0.04690431519699812
,вдак универсальная глянцевая,2,0.04690431519699812
,вдак фасадная база,2,0.04690431519699812
,вентиль термосмесительный отопления,2,0.04690431519699812
,вилка каучук прямая,2,0.04690431519699812
,виниловые флизелиновой основе,2,0.04690431519699812
,вн вн ртп,2,0.04690431519699812
,внутр армировка алюминием,4,0.09380863039399624
,внутренний rico leo,10,0.23452157598499063
,внутренних наружных работ,2,0.04690431519699812
,водонагреватель электрический ramax,4,0.09380863039399624
,воды вр вр,3,0.07035647279549719
,воды вр нр,2,0.04690431519699812
,возможностью подключения измерительных,2,0.04690431519699812
,войлочная крепления абразива,4,0.09380863039399624
,восковой мелок ремонта,18,0.42213883677298314
,вр бабочка miraya,6,0.14071294559099437
,вр вр altstream,3,0.07035647279549719
,вр вр ртп,2,0.04690431519699812
,вр нр altstream,2,0.04690431519699812
,вр нр ртп,2,0.04690431519699812
,врезной цилиндр ригелем,4,0.09380863039399624
,врезной цилиндр ригеля,3,0.07035647279549719
,всесезонная основе растворителя,2,0.04690431519699812
,встраиваемый дво лм,2,0.04690431519699812
,вт ip черный,2,0.04690431519699812
,вт лм ip,2,0.04690431519699812
,выключатель кл открытой,2,0.04690431519699812
,газировка настоящих ягод,2,0.04690431519699812
,гайкой шпилькой шурупом,2,0.04690431519699812
,гвс stout нар,2,0.04690431519699812
,герметик гермес паропроницаемый,4,0.09380863039399624
,герметик полиуретановый sikaflex,6,0.14071294559099437
,герметик силиконовый санитарный,3,0.07035647279549719
,герметик силиконовый универсальный,2,0.04690431519699812
,герметик универсальный sikaflex,4,0.09380863039399624
,герметичный ответвительный прокалывающий,4,0.09380863039399624
,гибкая многослойная ранчо,3,0.07035647279549719
,гибкая подводка воды,5,0.11726078799249531
,гибкая подводка смесителя,6,0.14071294559099437
,гидроизоляция цементной основе,2,0.04690431519699812
,гипсовая универсальная стройбриг,2,0.04690431519699812
,гипсокартонный влагостойкий danogips,2,0.04690431519699812
,глад ворсом молочный,2,0.04690431519699812
,глубокомат текс стройтекс,2,0.04690431519699812
,голицынский керамический завод,20,0.46904315196998125
,головок stayer standard,2,0.04690431519699812
,гост мкм шир,7,0.16416510318949343
,гофрированный flex нерж,7,0.16416510318949343
,грязезащитная нп fl,3,0.07035647279549719
,грязезащитная нп рисунком,3,0.07035647279549719
,грязезащитная рокко резина,2,0.04690431519699812
,грязезащитный нп frd,2,0.04690431519699812
,дб белый tdm,2,0.04690431519699812
,дверные riccardi diamante,2,0.04690431519699812
,двусторонний тканевой основе,2,0.04690431519699812
,двухцветный керамический лицевой,2,0.04690431519699812
,декоретто формат fк,2,0.04690431519699812
,декоретто формат праздник,2,0.04690431519699812
,диск алмазный отрезной,2,0.04690431519699812
,длин штуцер хм,3,0.07035647279549719
,доборная мебель массив,2,0.04690431519699812
,доборная планка мебель,3,0.07035647279549719
,дорожка антискользящая нп,3,0.07035647279549719
,дорожка грязезащитная нп,6,0.14071294559099437
,доска палубная лиственница,2,0.04690431519699812
,доска пола хвойных,4,0.09380863039399624
,ду ру dendor,3,0.07035647279549719
,дуб сонома lindis,2,0.04690431519699812
,дымоход гофрированный flex,7,0.16416510318949343
,дымоход моно отвод,2,0.04690431519699812
,дымоход моно труба,2,0.04690431519699812
,дюбель stinger распорный,8,0.18761726078799248
,дюбель бандажа дб,2,0.04690431519699812
,евроцилиндр francco classic,3,0.07035647279549719
,евроцилиндр riccardi argento,2,0.04690431519699812
,евроцилиндр riccardi diamante,6,0.14071294559099437
,евроцилиндр riccardi venezia,2,0.04690431519699812
,заглушка rico leo,10,0.23452157598499063
,заглушка резьбовая ртп,3,0.07035647279549719
,задвижка обрезиненным клином,3,0.07035647279549719
,зажим герметичный ответвительный,4,0.09380863039399624
,зажимов бзд tdm,2,0.04690431519699812
,заказных обоев ассортимент,9,0.21106941838649157
,замок wc mediana,3,0.07035647279549719
,замок врезной цилиндр,5,0.11726078799249531
,замок магнитный врезной,2,0.04690431519699812
,запорный asv ду,2,0.04690431519699812
,затирка baumit baumacol,11,0.2579737335834897
,затирка плитки плитонит,17,0.398686679174484
,защелка магнитная фиксатор,3,0.07035647279549719
,защёлка магнитная фиксатор,3,0.07035647279549719
,згоп sliw tdm,2,0.04690431519699812
,згоп рознич упак,2,0.04690431519699812
,изделия готовые волна,2,0.04690431519699812
,измерительных ниппелей danfoss,2,0.04690431519699812
,изобокс экстралайт компрессия,2,0.04690431519699812
,имитация бруса хвоя,2,0.04690431519699812
,инструмент ролик прижимн,2,0.04690431519699812
,интерьерная tikkurila perfecta,2,0.04690431519699812
,интерьерная моющаяся база,2,0.04690431519699812
,искусственный камень гладкий,4,0.09380863039399624
,искусственный камень фактурный,4,0.09380863039399624
,кабель ввг пнг,3,0.07035647279549719
,кабель кгтп хл,2,0.04690431519699812
,картон асбестовый каон,2,0.04690431519699812
,каталог cristina masi,2,0.04690431519699812
,каталог заказных обоев,9,0.21106941838649157
,каучук прямая ip,2,0.04690431519699812
,керамическая клинкерная амстердам,5,0.11726078799249531
,керамическая нью йорк,3,0.07035647279549719
,керамическая сан ремо,4,0.09380863039399624
,керамический лицевой рельефный,2,0.04690431519699812
,керамогранита армирующими волокнами,2,0.04690431519699812
,кирпич двухцветный керамический,2,0.04690431519699812
,кирпич керамический лицевой,18,0.42213883677298314
,кирпич одинарный пустотелый,2,0.04690431519699812
,кл открытой установки,2,0.04690431519699812
,клапан обратный усиленный,2,0.04690431519699812
,клапан ручной запорный,2,0.04690431519699812
,клей герметик универсальный,4,0.09380863039399624
,клей керамической плитки,2,0.04690431519699812
,клей цементный плиточный,2,0.04690431519699812
,клейкая электроизоляционная unibob,6,0.14071294559099437
,клинкер тротуарный nf,3,0.07035647279549719
,клинкерная амстердам темно,5,0.11726078799249531
,клином тип gv,3,0.07035647279549719
,ковер armodies stan,2,0.04690431519699812
,ковер matrix stan,3,0.07035647279549719
,ковер sardes truva,3,0.07035647279549719
,ковер sofi stan,6,0.14071294559099437
,ковер sofit stan,13,0.3048780487804878
,ковер sunrise stan,5,0.11726078799249531
,коврик грязезащитный нп,2,0.04690431519699812
,коврик нп хлопковый,2,0.04690431519699812
,коврик хлопковый рисунком,2,0.04690431519699812
,ковровая tarkett sky,2,0.04690431519699812
,ковролина ручное устроиство,3,0.07035647279549719
,ковролина толщина ппэ,3,0.07035647279549719
,колено канализационное отводом,2,0.04690431519699812
,колено раструбное ртп,3,0.07035647279549719
,комб вр ртп,8,0.18761726078799248
,комб нр ртп,5,0.11726078799249531
,комб разъемная американка,9,0.21106941838649157
,коммерческого линолеума leister,5,0.11726078799249531
,компрессионный ролик прикатки,3,0.07035647279549719
,коричневый нф голицынский,2,0.04690431519699812
,корот штуцер хм,3,0.07035647279549719
,косой образный увел,3,0.07035647279549719
,кран шаровый вр,3,0.07035647279549719
,кран шаровый нр,3,0.07035647279549719
,кран шаровый ручкой,2,0.04690431519699812
,кран шаровый сгоном,5,0.11726078799249531
,краска dulux bindo,2,0.04690431519699812
,краска акрил латексная,2,0.04690431519699812
,краска акрилатно латексная,3,0.07035647279549719
,краска вгт вдак,7,0.16416510318949343
,краска интерьерная tikkurila,2,0.04690431519699812
,краска разметочная порошковая,2,0.04690431519699812
,краска стен потолков,5,0.11726078799249531
,краска фасадная finncolor,2,0.04690431519699812
,краска фасадная tikkurila,2,0.04690431519699812
,краска фасадная база,2,0.04690431519699812
,красно коричневый olecolor,2,0.04690431519699812
,крепления абразива шлифмаш,3,0.07035647279549719
,кресло автомобиля белая,3,0.07035647279549719
,кресло автомобиля черная,2,0.04690431519699812
,крестовина канализационная tebo,4,0.09380863039399624
,круг отрезной металлу,2,0.04690431519699812
,круг шлифовальный sia,3,0.07035647279549719
,крючками крепления падов,3,0.07035647279549719
,куратор васильково серый,2,0.04690431519699812
,ламинат kastamonu brown,2,0.04690431519699812
,ламината паркетной доски,2,0.04690431519699812
,ламинате паркете цвет,18,0.42213883677298314
,латексная tikkurila луя,2,0.04690431519699812
,латунный золотник miraya,2,0.04690431519699812
,лезвие нп kraftool,3,0.07035647279549719
,лезвия нп зубр,3,0.07035647279549719
,лента клейкая электроизоляционная,6,0.14071294559099437
,лента противоскользящая средней,2,0.04690431519699812
,линолеума leister предметов,5,0.11726078799249531
,лист гипсокартонный danogips,2,0.04690431519699812
,лист гипсокартонный влагостойкий,2,0.04690431519699812
,лиственница сорт ав,4,0.09380863039399624
,луя мат баз,2,0.04690431519699812
,магнитная фиксатор riccardi,2,0.04690431519699812
,магнитная фиксатор итарос,2,0.04690431519699812
,магнитный врезной цилиндр,2,0.04690431519699812
,массив телескопическая эмаль,4,0.09380863039399624
,мастика битумно эмульсионная,2,0.04690431519699812
,машина bionic чистки,3,0.07035647279549719
,машина шлифовальная однодисковая,3,0.07035647279549719
,мебель массив телескопическая,5,0.11726078799249531
,мелок ремонта сколов,18,0.42213883677298314
,месяцевидный нож алмазн,2,0.04690431519699812
,меховая кресло автомобиля,6,0.14071294559099437
,мин плита изобокс,2,0.04690431519699812
,мкм шир рулон,7,0.16416510318949343
,многослойная ранчо shinglas,3,0.07035647279549719
,моно отвод толщина,2,0.04690431519699812
,моно труба толщина,2,0.04690431519699812
,монтажным отверстием белый,3,0.07035647279549719
,монтажным отверстием черный,3,0.07035647279549719
,мпа разметкой бухта,2,0.04690431519699812
,муфта канализационная tebo,2,0.04690431519699812
,муфта комб вр,2,0.04690431519699812
,муфта комб нр,2,0.04690431519699812
,муфта комб разъемная,9,0.21106941838649157
,муфта переходная вн,2,0.04690431519699812
,набор глад ворсом,6,0.14071294559099437
,набор сварки коммерческого,5,0.11726078799249531
,накидка меховая кресло,6,0.14071294559099437
,накладка евроцилиндр francco,3,0.07035647279549719
,накладка евроцилиндр riccardi,10,0.23452157598499063
,наклейки декоретто формат,7,0.16416510318949343
,напильник ingco industrial,4,0.09380863039399624
,напольные дуб английский,5,0.11726078799249531
,напольные дуб беленый,3,0.07035647279549719
,напольные дуб лионский,5,0.11726078799249531
,напольные дуб мореный,5,0.11726078799249531
,напольные дуб престиж,5,0.11726078799249531
,напольные дуб шато,5,0.11726078799249531
,напольные ольха серая,5,0.11726078799249531
,напольные сосна серебристая,5,0.11726078799249531
,напольный двусторонний тканевой,2,0.04690431519699812
,напорная sdr мпа,2,0.04690431519699812
,наружный rico leo,10,0.23452157598499063
,насадка bionic бак,3,0.07035647279549719
,насадка bionic щётка,5,0.11726078799249531
,насадка columbus войлочная,3,0.07035647279549719
,насадка columbus пластиковая,3,0.07035647279549719
,насадка фена турбо,2,0.04690431519699812
,насадка шлифмашинам columbus,2,0.04690431519699812
,насосу dab ric,3,0.07035647279549719
,насосу dab sp,2,0.04690431519699812
,нейлоновый монтажным отверстием,6,0.14071294559099437
,нерж ст оц,6,0.14071294559099437
,нож алмазн заточкой,2,0.04690431519699812
,нож нп stayer,2,0.04690431519699812
,нп fl la,3,0.07035647279549719
,нп kraftool pro,3,0.07035647279549719
,нп stayer master,2,0.04690431519699812
,нп зубр профессионал,2,0.04690431519699812
,нп зубр эксперт,2,0.04690431519699812
,нп палермо бел,4,0.09380863039399624
,нп хлопковый смх,2,0.04690431519699812
,нп эльф бел,5,0.11726078799249531
,нр вр бабочка,3,0.07035647279549719
,нф голицынский керамический,20,0.46904315196998125
,нью йорк серый,2,0.04690431519699812
,обводное колено раструбное,3,0.07035647279549719
,обоев ассортимент демокси,9,0.21106941838649157
,обои покраску виниловые,2,0.04690431519699812
,образец паркета salsa,2,0.04690431519699812
,образец подложки ковролина,3,0.07035647279549719
,образный увел ресурс,3,0.07035647279549719
,обрамление встраиваемое образное,2,0.04690431519699812
,обрамление наружное сити,2,0.04690431519699812
,обратный усиленный латунный,2,0.04690431519699812
,обрезиненным клином тип,3,0.07035647279549719
,однодисковая columbus sh,3,0.07035647279549719
,однодисковая машина bionic,3,0.07035647279549719
,основе мх антивандальные,2,0.04690431519699812
,основе растворителя баз,2,0.04690431519699812
,отверстием белый tdm,3,0.07035647279549719
,отверстием черный tdm,3,0.07035647279549719
,ответвительный прокалывающий згоп,4,0.09380863039399624
,отвод толщина нерж,3,0.07035647279549719
,открытой установки ip,2,0.04690431519699812
,отопления гвс stout,2,0.04690431519699812
,пакет зиплок гриппер,2,0.04690431519699812
,пакет майка большой,2,0.04690431519699812
,пакет майка малый,2,0.04690431519699812
,палермо бел беж,2,0.04690431519699812
,палубная лиственница сорт,2,0.04690431519699812
,паркета salsa boards,2,0.04690431519699812
,паркете цвет венге,2,0.04690431519699812
,паркете цвет вишня,2,0.04690431519699812
,паркете цвет ольха,2,0.04690431519699812
,паркете цвет орех,2,0.04690431519699812
,пена пистолетная полиуретановая,2,0.04690431519699812
,переходная вн вн,2,0.04690431519699812
,песок серо зеленый,2,0.04690431519699812
,пистолетная полиуретановая standard,2,0.04690431519699812
,пк пайку tdm,2,0.04690431519699812
,планка доборная мебель,2,0.04690431519699812
,планка мебель массив,3,0.07035647279549719
,пластиковая крючками крепления,3,0.07035647279549719
,плата материнская dab,2,0.04690431519699812
,плед нп палермо,5,0.11726078799249531
,плед нп уют,2,0.04690431519699812
,плед нп эльф,6,0.14071294559099437
,пленка полиэтиленовая гост,7,0.16416510318949343
,плинтус rico leo,10,0.23452157598499063
,плита изобокс экстралайт,2,0.04690431519699812
,плитка керамическая клинкерная,5,0.11726078799249531
,плитка керамическая нью,3,0.07035647279549719
,плитка керамическая сан,4,0.09380863039399624
,плитка керамическая фристайл,6,0.14071294559099437
,плитка ковровая tarkett,2,0.04690431519699812
,плитка тротуарная искусственный,8,0.18761726078799248
,плитки плитонит colorit,17,0.398686679174484
,плитонит colorit светло,5,0.11726078799249531
,плитонит colorit темно,3,0.07035647279549719
,пнг ls гост,3,0.07035647279549719
,поворотные ingco hbv,3,0.07035647279549719
,подводка воды вр,5,0.11726078799249531
,подводка смесителя длин,3,0.07035647279549719
,подводка смесителя корот,3,0.07035647279549719
,подключения измерительных ниппелей,2,0.04690431519699812
,подложка изолон ппэ,2,0.04690431519699812
,подложки ковролина толщина,3,0.07035647279549719
,покраску виниловые флизелиновой,2,0.04690431519699812
,покрытие каучуковое artigo,2,0.04690431519699812
,пола красно коричневый,2,0.04690431519699812
,пола хвойных пород,4,0.09380863039399624
,полипропиленовая sikafiber ppm,2,0.04690431519699812
,полиуретановый sikaflex construction,6,0.14071294559099437
,полиэтиленовая гост мкм,7,0.16416510318949343
,полок осина сорт,4,0.09380863039399624
,полосорез ковролина ручное,3,0.07035647279549719
,полотна нп kraftool,2,0.04690431519699812
,полуботинки монтер метноском,3,0.07035647279549719
,полукомбинезон куратор васильково,2,0.04690431519699812
,пород сорт ав,7,0.16416510318949343
,потолков beckers beckerplast,3,0.07035647279549719
,потолков устойчивая finncolor,2,0.04690431519699812
,пп заглушка резьбовая,3,0.07035647279549719
,пп кран шаровый,2,0.04690431519699812
,пп муфта комб,13,0.3048780487804878
,пп муфта переходная,2,0.04690431519699812
,пп обводное колено,3,0.07035647279549719
,пп тройник комб,8,0.18761726078799248
,пп труба pn,4,0.09380863039399624
,пп труба армированная,3,0.07035647279549719
,пп труба внутр,4,0.09380863039399624
,пп угольник комб,4,0.09380863039399624
,пп фильтр сетчатый,4,0.09380863039399624
,прижимн прикатки обоев,2,0.04690431519699812
,провод сип ту,2,0.04690431519699812
,прожектор светодиодный сдо,2,0.04690431519699812
,прокалывающий згоп sliw,2,0.04690431519699812
,прокалывающий згоп рознич,2,0.04690431519699812
,пропитка бань саун,2,0.04690431519699812
,противоскользящая средней зернистости,2,0.04690431519699812
,пф пола красно,2,0.04690431519699812
,разметкой бухта отрез,2,0.04690431519699812
,разъемная американка вр,5,0.11726078799249531
,разъемная американка нр,4,0.09380863039399624
,ремонта сколов ламинате,18,0.42213883677298314
,решетка грязезащитная рк,2,0.04690431519699812
,решётка грязезащитная рокко,3,0.07035647279549719
,рк резина щетка,2,0.04690431519699812
,розетка настенная заглушкой,2,0.04690431519699812
,розетка стационарная полиамид,2,0.04690431519699812
,розетты напольные береза,5,0.11726078799249531
,розетты напольные дуб,28,0.6566604127579737
,розетты напольные ольха,5,0.11726078799249531
,розетты напольные сосна,5,0.11726078799249531
,рознич упак tdm,2,0.04690431519699812
,ролик прижимн прикатки,2,0.04690431519699812
,ролик прикатки покрытий,3,0.07035647279549719
,рс прямая бронза,2,0.04690431519699812
,ручка скоба рс,3,0.07035647279549719
,ручки дверные riccardi,3,0.07035647279549719
,ручное устроиство strip,4,0.09380863039399624
,ручной запорный asv,2,0.04690431519699812
,саун master good,2,0.04690431519699812
,сварки коммерческого линолеума,5,0.11726078799249531
,светильник светодиодный встраиваемый,2,0.04690431519699812
,светодиодный встраиваемый дво,2,0.04690431519699812
,светодиодный сдо вт,2,0.04690431519699812
,сгоном белая бабочка,2,0.04690431519699812
,сгоном угловой белая,3,0.07035647279549719
,сдо вт ip,2,0.04690431519699812
,сер сер бел,2,0.04690431519699812
,сетка противоскользящая ковров,2,0.04690431519699812
,сетчатый вр вр,2,0.04690431519699812
,сетчатый вр нр,2,0.04690431519699812
,силиконовый санитарный sanisil,2,0.04690431519699812
,силиконовый универсальный sikasil,2,0.04690431519699812
,сип ту гост,2,0.04690431519699812
,скоба рс прямая,2,0.04690431519699812
,сколов ламинате паркете,18,0.42213883677298314
,скотч напольный двусторонний,2,0.04690431519699812
,смесителя длин штуцер,3,0.07035647279549719
,смесителя корот штуцер,3,0.07035647279549719
,соединители термоусаживаемые пк,2,0.04690431519699812
,соединитель rico leo,10,0.23452157598499063
,средней зернистости ммх,2,0.04690431519699812
,срезания шнура месяцевидный,2,0.04690431519699812
,стационарная полиамид фазная,2,0.04690431519699812
,стекловолокном pn ртп,3,0.07035647279549719
,стен потолков beckers,3,0.07035647279549719
,стен потолков устойчивая,2,0.04690431519699812
,стп magnus profi,2,0.04690431519699812
,стройбриг генфир pg,2,0.04690431519699812
,стройбриг гиплан pg,2,0.04690431519699812
,строп стп magnus,2,0.04690431519699812
,супербелая текс профи,2,0.04690431519699812
,тачка строительная вихрь,2,0.04690431519699812
,телескопическая эмаль белая,4,0.09380863039399624
,темно коричневый рельеф,2,0.04690431519699812
,термосмесительный отопления гвс,2,0.04690431519699812
,термостойкая черная certa,2,0.04690431519699812
,термоусаживаемые пк пайку,2,0.04690431519699812
,терракотовый нф голицынский,2,0.04690431519699812
,тесьма filz xl,7,0.16416510318949343
,тесьма objekta хl,7,0.16416510318949343
,тесьма tallinn xl,7,0.16416510318949343
,тип gv ду,3,0.07035647279549719
,тиски поворотные ingco,3,0.07035647279549719
,толщина нерж ст,11,0.2579737335834897
,торцевое насосу dab,5,0.11726078799249531
,торцовых головок stayer,2,0.04690431519699812
,трещотка торцовых головок,2,0.04690431519699812
,три круглых ригеля,2,0.04690431519699812
,тройник комб вр,5,0.11726078799249531
,тройник комб нр,3,0.07035647279549719
,тротуарная искусственный камень,8,0.18761726078799248
,тротуарный nf терракотовый,2,0.04690431519699812
,труба pn ртп,4,0.09380863039399624
,труба армированная стекловолокном,3,0.07035647279549719
,труба внутр армировка,4,0.09380863039399624
,труба канализационная fora,5,0.11726078799249531
,труба напорная sdr,2,0.04690431519699812
,труба толщина нерж,3,0.07035647279549719
,ту гост tdm,2,0.04690431519699812
,увел ресурс miraya,3,0.07035647279549719
,угловой белая бабочка,3,0.07035647279549719
,угол внутренний rico,10,0.23452157598499063
,угол наружный rico,10,0.23452157598499063
,угольник комб вр,2,0.04690431519699812
,универсальная глянцевая база,2,0.04690431519699812
,универсальная стройбриг гиплан,2,0.04690431519699812
,универсальный sikaflex fc,4,0.09380863039399624
,универсальный sikasil universal,2,0.04690431519699812
,уплотнение торцевое насосу,5,0.11726078799249531
,усиленный латунный золотник,2,0.04690431519699812
,установки ip вуокса,2,0.04690431519699812
,установочный инструмент uniclic,2,0.04690431519699812
,устойчивая finncolor oasis,2,0.04690431519699812
,устроиство strip cutterот,3,0.07035647279549719
,утюг склеивания ковролина,3,0.07035647279549719
,фасадная finncolor mineral,2,0.04690431519699812
,фасадная tikkurila prof,2,0.04690431519699812
,фасадная база колеровки,2,0.04690431519699812
,фасадная база текс,2,0.04690431519699812
,фибра армирования бетона,2,0.04690431519699812
,фильтр косой образный,3,0.07035647279549719
,фильтр сетчатый вр,4,0.09380863039399624
,флизелиновой основе мх,2,0.04690431519699812
,формат праздник hj,2,0.04690431519699812
,хвойных пород сорт,7,0.16416510318949343
,хлопковый рисунком смх,2,0.04690431519699812
,хомут нейлоновый монтажным,6,0.14071294559099437
,цем ii akkermann,2,0.04690431519699812
,цементной основе sikaseal,2,0.04690431519699812
,цементный плиточный sikaceram,2,0.04690431519699812
,цилиндр ригелем аллюр,2,0.04690431519699812
,цилиндр ригеля riccardi,3,0.07035647279549719
,черепица гибкая многослойная,3,0.07035647279549719
,чистки ковровых покрытий,2,0.04690431519699812
,чистки полировки покрытий,3,0.07035647279549719
,шампунирования col moqf,2,0.04690431519699812
,шаровый вр бабочка,3,0.07035647279549719
,шаровый нр вр,3,0.07035647279549719
,шаровый ручкой ртп,2,0.04690431519699812
,шаровый сгоном белая,2,0.04690431519699812
,шаровый сгоном угловой,3,0.07035647279549719
,шлифовальная однодисковая columbus,3,0.07035647279549719
,шлифовальный sia отверстием,2,0.04690431519699812
,шнура месяцевидный нож,2,0.04690431519699812
,шпилькой шурупом дюбелем,2,0.04690431519699812
,штапель срезания шнура,2,0.04690431519699812
,штукатурка гипсовая универсальная,2,0.04690431519699812
,штуцер хм altstream,6,0.14071294559099437
,шурупом дюбелем ru,2,0.04690431519699812
,щётка стандарт чистки,3,0.07035647279549719
,щётка шампунирования col,2,0.04690431519699812
,электрический ramax fmx,4,0.09380863039399624
,эльф бел беж,4,0.09380863039399624
,эмаль белая дуб,2,0.04690431519699812
,эмаль белая дубе,3,0.07035647279549719
,эмаль вгт вдак,2,0.04690431519699812
,эмаль пф пола,4,0.09380863039399624
,эмаль термостойкая черная,2,0.04690431519699812
Автоматические выключатели,easy sche ez,11,5.882352941176471
Автоматические выключатели,sh ка авв,12,6.4171122994652405
Автоматические выключатели,автоматический выключатель двухполюсной,7,3.7433155080213902
Автоматические выключатели,автоматический выключатель двухполюсный,3,1.6042780748663101
Автоматические выключатели,автоматический выключатель однополюсной,8,4.278074866310161
Автоматические выключатели,автоматический выключатель однополюсный,7,3.7433155080213902
Автоматические выключатели,автоматический выключатель трехполюсной,3,1.6042780748663101
Автоматические выключатели,автоматический выключатель трехполюсный,6,3.2085561497326203
Автоматические выключатели,автоматический модульный ка,12,6.4171122994652405
Автоматические выключатели,автоматический однополюсный ва,5,2.6737967914438503
Автоматические выключатели,ва ка sche,2,1.0695187165775402
Автоматические выключатели,выключатель автоматический модульный,12,6.4171122994652405
Автоматические выключатели,выключатель автоматический однополюсный,6,3.2085561497326203
Автоматические выключатели,выключатель двухполюсной iek,2,1.0695187165775402
Автоматические выключатели,выключатель двухполюсной sh,5,2.6737967914438503
Автоматические выключатели,выключатель двухполюсный iek,3,1.6042780748663101
Автоматические выключатели,выключатель однополюсной sh,7,3.7433155080213902
Автоматические выключатели,выключатель однополюсный iek,5,2.6737967914438503
Автоматические выключатели,выключатель однополюсный ка,2,1.0695187165775402
Автоматические выключатели,выключатель трехполюсной ка,3,1.6042780748663101
Автоматические выключатели,выключатель трехполюсный iek,5,2.6737967914438503
