gm_name,n_grams,counts,percent
,_new,2,0.02798376941374003
,acik,2,0.02798376941374003
,aen,2,0.02798376941374003
,akkermann,3,0.041975654120610044
,altstream,11,0.15391073177557016
,argento,2,0.02798376941374003
,armadillo,2,0.02798376941374003
,armodies,2,0.02798376941374003
,artigo,2,0.02798376941374003
,asv,2,0.02798376941374003
,atlanta,12,0.16790261648244018
,bas,4,0.05596753882748006
,baumacol,11,0.15391073177557016
,baumit,11,0.15391073177557016
,beckerplast,3,0.041975654120610044
,beckers,3,0.041975654120610044
,beige,4,0.05596753882748006
,bindo,2,0.02798376941374003
,bionic,11,0.15391073177557016
,blue,6,0.08395130824122009
,bn,3,0.041975654120610044
,boards,2,0.02798376941374003
,bonolit,10,0.13991884706870014
,bostik,3,0.041975654120610044
,boston,6,0.08395130824122009
,brown,9,0.12592696236183012
,buhara,2,0.02798376941374003
,ceresit,2,0.02798376941374003
,certa,3,0.041975654120610044
,cf,2,0.02798376941374003
,ck,4,0.05596753882748006
,classic,4,0.05596753882748006
,clean,6,0.08395130824122009
,cm,3,0.041975654120610044
,col,2,0.02798376941374003
,colorit,17,0.23786204001679026
,columbus,11,0.15391073177557016
,comforty,2,0.02798376941374003
,construction,6,0.08395130824122009
,cot,2,0.02798376941374003
,cream,6,0.08395130824122009
,cristina,2,0.02798376941374003
,cutterот,3,0.041975654120610044
,cм,2,0.02798376941374003
,dab,9,0.12592696236183012
,danfoss,5,0.06995942353435007
,danogips,4,0.05596753882748006
,decking,3,0.041975654120610044
,decover,2,0.02798376941374003
,dendor,4,0.05596753882748006
,dh,2,0.02798376941374003
,diamante,8,0.11193507765496012
,dn,2,0.02798376941374003
,dulux,2,0.02798376941374003
,easy,4,0.05596753882748006
,en,5,0.06995942353435007
,et,2,0.02798376941374003
,facade,2,0.02798376941374003
,fc,4,0.05596753882748006
,filz,7,0.0979431929480901
,finncolor,5,0.06995942353435007
,fit,2,0.02798376941374003
,fix,2,0.02798376941374003
,fl,3,0.041975654120610044
,flex,8,0.11193507765496012
,flexorand,2,0.02798376941374003
,floor,2,0.02798376941374003
,fmx,4,0.05596753882748006
,fora,5,0.06995942353435007
,forbo,3,0.041975654120610044
,francco,5,0.06995942353435007
,frd,2,0.02798376941374003
,fк,2,0.02798376941374003
,galad,3,0.041975654120610044
,gcf,2,0.02798376941374003
,good,4,0.05596753882748006
,gray,11,0.15391073177557016
,grey,5,0.06995942353435007
,gri,2,0.02798376941374003
,gv,3,0.041975654120610044
,hbv,3,0.041975654120610044
,hj,2,0.02798376941374003
,hlv,2,0.02798376941374003
,iek,5,0.06995942353435007
,ii,6,0.08395130824122009
,industrial,6,0.08395130824122009
,ingco,13,0.1818945011893102
,ion,2,0.02798376941374003
,ip,26,0.3637890023786204
,it,2,0.02798376941374003
,kastamonu,2,0.02798376941374003
,kraftool,6,0.08395130824122009
,kvs,2,0.02798376941374003
,la,3,0.041975654120610044
,ld,3,0.041975654120610044
,leister,6,0.08395130824122009
,leo,50,0.6995942353435007
,li,2,0.02798376941374003
,light,13,0.1818945011893102
,lindis,4,0.05596753882748006
,lj,3,0.041975654120610044
,ls,5,0.06995942353435007
,magnus,2,0.02798376941374003
,masi,2,0.02798376941374003
,master,8,0.11193507765496012
,matic,2,0.02798376941374003
,matrix,6,0.08395130824122009
,mediana,3,0.041975654120610044
,metall,2,0.02798376941374003
,mineral,2,0.02798376941374003
,miraya,14,0.1958863858961802
,moqf,2,0.02798376941374003
,morelli,2,0.02798376941374003
,mw,2,0.02798376941374003
,nf,6,0.08395130824122009
,nox,2,0.02798376941374003
,oasis,3,0.041975654120610044
,objekta,10,0.13991884706870014
,ohio,9,0.12592696236183012
,olecolor,5,0.06995942353435007
,ontario,10,0.13991884706870014
,orfeus,2,0.02798376941374003
,oval,2,0.02798376941374003
,perfecta,2,0.02798376941374003
,pg,7,0.0979431929480901
,ph,2,0.02798376941374003
,pink,2,0.02798376941374003
,pn,13,0.1818945011893102
,polaris,3,0.041975654120610044
,pp,2,0.02798376941374003
,ppm,2,0.02798376941374003
,premiumfuge,11,0.15391073177557016
,pro,7,0.0979431929480901
,prof,2,0.02798376941374003
,professional,2,0.02798376941374003
,profi,2,0.02798376941374003
,profitto,2,0.02798376941374003
,promo,2,0.02798376941374003
,quantum,3,0.041975654120610044
,quick,3,0.041975654120610044
,quickstep,14,0.1958863858961802
,ra,3,0.041975654120610044
,ramax,4,0.05596753882748006
,ric,4,0.05596753882748006
,riccardi,23,0.32181334825801033
,rico,54,0.7555617741709808
,rst,2,0.02798376941374003
,ru,3,0.041975654120610044
,salsa,2,0.02798376941374003
,sanisil,2,0.02798376941374003
,sardes,3,0.041975654120610044
,sdr,6,0.08395130824122009
,sds,2,0.02798376941374003
,seal,2,0.02798376941374003
,set,2,0.02798376941374003
,sg,3,0.041975654120610044
,sh,4,0.05596753882748006
,shinglas,4,0.05596753882748006
,sia,3,0.041975654120610044
,sika,3,0.041975654120610044
,sikaceram,2,0.02798376941374003
,sikafiber,2,0.02798376941374003
,sikaflex,10,0.13991884706870014
,sikaseal,2,0.02798376941374003
,sikasil,3,0.041975654120610044
,silver,2,0.02798376941374003
,sky,2,0.02798376941374003
,sliw,2,0.02798376941374003
,smirdex,2,0.02798376941374003
,sn,10,0.13991884706870014
,so,2,0.02798376941374003
,sofi,7,0.0979431929480901
,sofit,13,0.1818945011893102
,solingen,2,0.02798376941374003
,sp,5,0.06995942353435007
,sparta,3,0.041975654120610044
,sports,3,0.041975654120610044
,stan,41,0.5736672729816706
,standard,7,0.0979431929480901
,stayer,11,0.15391073177557016
,step,2,0.02798376941374003
,stinger,9,0.12592696236183012
,stout,4,0.05596753882748006
,strip,4,0.05596753882748006
,strong,5,0.06995942353435007
,sunrise,5,0.06995942353435007
,tallinn,19,0.26584580943053027
,tarkett,3,0.041975654120610044
,tdm,36,0.5037078494473205
,tebo,11,0.15391073177557016
,tenuta,4,0.05596753882748006
,tikkurila,8,0.11193507765496012
,triaс,2,0.02798376941374003
,truva,4,0.05596753882748006
,tweed,2,0.02798376941374003
,twin,2,0.02798376941374003
,unibob,7,0.0979431929480901
,uniclic,2,0.02798376941374003
,universal,4,0.05596753882748006
,valo,5,0.06995942353435007
,valtec,14,0.1958863858961802
,venezia,3,0.041975654120610044
,wc,3,0.041975654120610044
,xl,15,0.20987827060305023
,zambaity,3,0.041975654120610044
,аb,6,0.08395130824122009
,абразива,4,0.05596753882748006
,ав,14,0.1958863858961802
,автомобиля,6,0.08395130824122009
,акрил,2,0.02798376941374003
,акрилатно,3,0.041975654120610044
,акриловая,2,0.02798376941374003
,акриловый,2,0.02798376941374003
,аллюр,2,0.02798376941374003
,алмазн,2,0.02798376941374003
,алмазная,3,0.041975654120610044
,алмазный,3,0.041975654120610044
,алюм,2,0.02798376941374003
,алюминием,4,0.05596753882748006
,американка,9,0.12592696236183012
,амстердам,5,0.06995942353435007
,английский,5,0.06995942353435007
,анод,5,0.06995942353435007
,антивандальные,2,0.02798376941374003
,антика,2,0.02798376941374003
,антискользящая,3,0.041975654120610044
,античная,8,0.11193507765496012
,армирования,2,0.02798376941374003
,армированная,5,0.06995942353435007
,армировка,4,0.05596753882748006
,армирующими,3,0.041975654120610044
,арт,2,0.02798376941374003
,ас,3,0.041975654120610044
,асбестовый,2,0.02798376941374003
,ассортимент,9,0.12592696236183012
,бабочка,11,0.15391073177557016
,баз,10,0.13991884706870014
,база,13,0.1818945011893102
,бак,3,0.041975654120610044
,бандажа,2,0.02798376941374003
,бань,2,0.02798376941374003
,батарейки,2,0.02798376941374003
,беж,9,0.12592696236183012
,бежевая,3,0.041975654120610044
,бежевый,5,0.06995942353435007
,бел,15,0.20987827060305023
,белая,25,0.34979711767175037
,беленый,4,0.05596753882748006
,белоснежная,3,0.041975654120610044
,белые,5,0.06995942353435007
,белый,22,0.3078214635511403
,береза,5,0.06995942353435007
,бетона,5,0.06995942353435007
,бетону,3,0.041975654120610044
,бзд,2,0.02798376941374003
,бибер,4,0.05596753882748006
,бирсmix,10,0.13991884706870014
,битумно,4,0.05596753882748006
,битумный,2,0.02798376941374003
,биты,2,0.02798376941374003
,бк,2,0.02798376941374003
,бкп,2,0.02798376941374003
,блок,16,0.22387015530992024
,большой,3,0.041975654120610044
,брайт,2,0.02798376941374003
,брит,5,0.06995942353435007
,бронза,10,0.13991884706870014
,бруса,2,0.02798376941374003
,брусок,2,0.02798376941374003
,бруш,2,0.02798376941374003
,бук,3,0.041975654120610044
,бухта,6,0.08395130824122009
,бюгель,2,0.02798376941374003
,вагонка,2,0.02798376941374003
,валик,3,0.041975654120610044
,васильково,2,0.02798376941374003
,ввг,3,0.041975654120610044
,вгт,15,0.20987827060305023
,вдак,13,0.1818945011893102
,венге,4,0.05596753882748006
,вентиль,2,0.02798376941374003
,вилка,4,0.05596753882748006
,виниловые,2,0.02798376941374003
,винтов,2,0.02798376941374003
,вихрь,2,0.02798376941374003
,вишня,3,0.041975654120610044
,влагостойкая,4,0.05596753882748006
,влагостойкий,2,0.02798376941374003
,вн,5,0.06995942353435007
,внутр,4,0.05596753882748006
,внутренний,10,0.13991884706870014
,внутренних,2,0.02798376941374003
,водонагреватель,4,0.05596753882748006
,воды,6,0.08395130824122009
,возможностью,2,0.02798376941374003
,войлочная,4,0.05596753882748006
,волна,2,0.02798376941374003
,волокнами,3,0.041975654120610044
,вороненые,2,0.02798376941374003
,ворс,6,0.08395130824122009
,ворсом,6,0.08395130824122009
,восковой,18,0.25185392472366025
,вр,38,0.5316916188610605
,врезной,9,0.12592696236183012
,всесезонная,4,0.05596753882748006
,встраиваемое,3,0.041975654120610044
,встраиваемый,3,0.041975654120610044
,встроенной,2,0.02798376941374003
,вт,7,0.0979431929480901
,вуокса,3,0.041975654120610044
,выключатель,4,0.05596753882748006
,вых,14,0.1958863858961802
,газировка,3,0.041975654120610044
,газобетонный,10,0.13991884706870014
,гайкой,2,0.02798376941374003
,гвоздь,2,0.02798376941374003
,гвс,2,0.02798376941374003
,гель,2,0.02798376941374003
,генфир,2,0.02798376941374003
,гермес,4,0.05596753882748006
,герметик,21,0.2938295788442703
,герметичный,4,0.05596753882748006
,гибкая,17,0.23786204001679026
,гибкий,4,0.05596753882748006
,гидроизоляция,2,0.02798376941374003
,гиплан,2,0.02798376941374003
,гипсовая,6,0.08395130824122009
,гипсокартонный,4,0.05596753882748006
,глад,6,0.08395130824122009
,гладкая,4,0.05596753882748006
,гладкий,6,0.08395130824122009
,глубокомат,2,0.02798376941374003
,глубокоматовая,2,0.02798376941374003
,глубокопроникающий,2,0.02798376941374003
,глянец,4,0.05596753882748006
,глянцевая,2,0.02798376941374003
,глянцевый,3,0.041975654120610044
,гол,2,0.02798376941374003
,голицынский,20,0.2798376941374003
,головка,2,0.02798376941374003
,головок,2,0.02798376941374003
,голубая,2,0.02798376941374003
,голубой,2,0.02798376941374003
,горячей,2,0.02798376941374003
,гост,16,0.22387015530992024
,готовые,2,0.02798376941374003
,гофрированный,7,0.0979431929480901
,гриппер,2,0.02798376941374003
,грунт,4,0.05596753882748006
,грунтовка,4,0.05596753882748006
,группа,14,0.1958863858961802
,грязезащитная,13,0.1818945011893102
,грязезащитный,2,0.02798376941374003
,датчиком,2,0.02798376941374003
,дб,2,0.02798376941374003
,дверные,5,0.06995942353435007
,дво,3,0.041975654120610044
,двп,2,0.02798376941374003
,двусторонний,4,0.05596753882748006
,двусторонняя,2,0.02798376941374003
,двухцветный,2,0.02798376941374003
,декоретто,10,0.13991884706870014
,дельфин,3,0.041975654120610044
,демокси,9,0.12592696236183012
,дереву,3,0.041975654120610044
,деревянная,2,0.02798376941374003
,державка,2,0.02798376941374003
,дизайн,3,0.041975654120610044
,диск,7,0.0979431929480901
,длин,3,0.041975654120610044
,длина,2,0.02798376941374003
,доборная,5,0.06995942353435007
,доместос,2,0.02798376941374003
,дорожка,9,0.12592696236183012
,доска,14,0.1958863858961802
,доски,5,0.06995942353435007
,дсп,2,0.02798376941374003
,ду,8,0.11193507765496012
,дуб,46,0.6436266965160207
,дубе,3,0.041975654120610044
,дымоход,21,0.2938295788442703
,дюбелем,2,0.02798376941374003
,дюбель,13,0.1818945011893102
,евро,2,0.02798376941374003
,евроконус,14,0.1958863858961802
,евроцилиндр,13,0.1818945011893102
,ек,9,0.12592696236183012
,ет,3,0.041975654120610044
,желтая,3,0.041975654120610044
,желто,3,0.041975654120610044
,желтый,2,0.02798376941374003
,завод,20,0.2798376941374003
,заглушка,15,0.20987827060305023
,заглушкой,2,0.02798376941374003
,задвижка,3,0.041975654120610044
,зажим,6,0.08395130824122009
,зажимные,2,0.02798376941374003
,зажимов,2,0.02798376941374003
,заказных,9,0.12592696236183012
,закрытого,2,0.02798376941374003
,замок,10,0.13991884706870014
,запорный,2,0.02798376941374003
,затвор,3,0.041975654120610044
,затирка,28,0.3917727717923604
,заточкой,2,0.02798376941374003
,защелка,4,0.05596753882748006
,защёлка,5,0.06995942353435007
,защёлкой,2,0.02798376941374003
,згоп,4,0.05596753882748006
,зеленая,3,0.041975654120610044
,зеленый,5,0.06995942353435007
,зеркало,3,0.041975654120610044
,зернистости,2,0.02798376941374003
,зиплок,4,0.05596753882748006
,золотник,2,0.02798376941374003
,золото,7,0.0979431929480901
,зубр,5,0.06995942353435007
,известь,2,0.02798376941374003
,изделия,2,0.02798376941374003
,измерительных,2,0.02798376941374003
,изобокс,2,0.02798376941374003
,изолон,2,0.02798376941374003
,имитация,2,0.02798376941374003
,инструмент,14,0.1958863858961802
,интерьерная,7,0.0979431929480901
,искусственный,8,0.11193507765496012
,итарос,2,0.02798376941374003
,йорк,3,0.041975654120610044
,кабель,18,0.25185392472366025
,камень,8,0.11193507765496012
,канализационная,12,0.16790261648244018
,канализационное,2,0.02798376941374003
,канализационный,3,0.041975654120610044
,каон,2,0.02798376941374003
,картон,2,0.02798376941374003
,картридж,3,0.041975654120610044
,каталог,17,0.23786204001679026
,катушке,2,0.02798376941374003
,каучук,12,0.16790261648244018
,каучуковая,5,0.06995942353435007
,каучуковое,2,0.02798376941374003
,кафелю,2,0.02798376941374003
,квт,2,0.02798376941374003
,кгтп,2,0.02798376941374003
,керамическая,18,0.25185392472366025
,керамический,40,0.5596753882748006
,керамической,2,0.02798376941374003
,керамогранита,2,0.02798376941374003
,кирпич,24,0.33580523296488035
,кл,8,0.11193507765496012
,клап,7,0.0979431929480901
,клапан,6,0.08395130824122009
,клей,20,0.2798376941374003
,клейкая,10,0.13991884706870014
,клемма,2,0.02798376941374003
,клещи,4,0.05596753882748006
,клинкер,3,0.041975654120610044
,клинкерная,5,0.06995942353435007
,клином,3,0.041975654120610044
,клипс,3,0.041975654120610044
,клипса,2,0.02798376941374003
,ключ,5,0.06995942353435007
,ковер,44,0.6156429271022806
,коврик,10,0.13991884706870014
,ковров,2,0.02798376941374003
,ковровая,2,0.02798376941374003
,ковровых,2,0.02798376941374003
,ковролина,14,0.1958863858961802
,колено,5,0.06995942353435007
,колеровки,2,0.02798376941374003
,коллекторная,14,0.1958863858961802
,колодка,8,0.11193507765496012
,комб,25,0.34979711767175037
,комбинированный,2,0.02798376941374003
,коммерческого,5,0.06995942353435007
,комплект,10,0.13991884706870014
,комплекте,2,0.02798376941374003
,компрессионный,3,0.041975654120610044
,компрессия,2,0.02798376941374003
,конверт,9,0.12592696236183012
,кор,9,0.12592696236183012
,коричневая,6,0.08395130824122009
,коричневые,2,0.02798376941374003
,коричневый,17,0.23786204001679026
,коробка,3,0.041975654120610044
,коронка,3,0.041975654120610044
,корот,3,0.041975654120610044
,корпус,4,0.05596753882748006
,косой,3,0.041975654120610044
,кость,2,0.02798376941374003
,кофе,4,0.05596753882748006
,кран,14,0.1958863858961802
,краска,48,0.6716104659297607
,красная,2,0.02798376941374003
,красно,3,0.041975654120610044
,красный,4,0.05596753882748006
,красящая,2,0.02798376941374003
,красящий,2,0.02798376941374003
,крем,2,0.02798376941374003
,крепеж,5,0.06995942353435007
,крепление,2,0.02798376941374003
,крепления,10,0.13991884706870014
,кресло,7,0.0979431929480901
,крестовина,4,0.05596753882748006
,круг,9,0.12592696236183012
,круглая,6,0.08395130824122009
,круглый,4,0.05596753882748006
,круглых,2,0.02798376941374003
,крючками,4,0.05596753882748006
,куратор,2,0.02798376941374003
,лак,6,0.08395130824122009
,ламинат,4,0.05596753882748006
,ламината,7,0.0979431929480901
,ламинате,18,0.25185392472366025
,латексная,9,0.12592696236183012
,латунный,2,0.02798376941374003
,латунь,9,0.12592696236183012
,лезвие,4,0.05596753882748006
,лезвием,3,0.041975654120610044
,лезвия,7,0.0979431929480901
,лента,18,0.25185392472366025
,лимон,2,0.02798376941374003
,линейка,2,0.02798376941374003
,линолеума,10,0.13991884706870014
,лионский,6,0.08395130824122009
,липа,3,0.041975654120610044
,лист,4,0.05596753882748006
,лиственница,6,0.08395130824122009
,литров,2,0.02798376941374003
,лицевой,21,0.2938295788442703
,лм,7,0.0979431929480901
,лобзика,2,0.02798376941374003
,логотипа,2,0.02798376941374003
,лср,7,0.0979431929480901
,луя,2,0.02798376941374003
,люкс,2,0.02798376941374003
,магнитная,6,0.08395130824122009
,магнитный,3,0.041975654120610044
,майка,4,0.05596753882748006
,малый,2,0.02798376941374003
,малярная,2,0.02798376941374003
,массив,8,0.11193507765496012
,мастика,6,0.08395130824122009
,мат,8,0.11193507765496012
,материнская,2,0.02798376941374003
,матовая,10,0.13991884706870014
,матовый,29,0.40576465649923044
,машина,6,0.08395130824122009
,мебель,6,0.08395130824122009
,медь,3,0.041975654120610044
,мелок,18,0.25185392472366025
,месяцевидный,2,0.02798376941374003
,мет,2,0.02798376941374003
,метал,2,0.02798376941374003
,металл,2,0.02798376941374003
,металлический,3,0.041975654120610044
,металлу,4,0.05596753882748006
,метноском,3,0.041975654120610044
,механизм,2,0.02798376941374003
,меховая,6,0.08395130824122009
,меховые,2,0.02798376941374003
,мешок,2,0.02798376941374003
,микрофибровая,2,0.02798376941374003
,мин,2,0.02798376941374003
,мини,2,0.02798376941374003
,мкм,15,0.20987827060305023
,мкн,6,0.08395130824122009
,мкр,3,0.041975654120610044
,мл,38,0.5316916188610605
,ммх,3,0.041975654120610044
,многослойная,4,0.05596753882748006
,молочный,3,0.041975654120610044
,моно,6,0.08395130824122009
,монтажная,5,0.06995942353435007
,монтажной,2,0.02798376941374003
,монтажный,5,0.06995942353435007
,монтажным,6,0.08395130824122009
,монтер,3,0.041975654120610044
,мореный,5,0.06995942353435007
,морс,4,0.05596753882748006
,моцарт,2,0.02798376941374003
,моющаяся,2,0.02798376941374003
,мпа,4,0.05596753882748006
,муфта,17,0.23786204001679026
,мх,4,0.05596753882748006
,набор,23,0.32181334825801033
,накидка,6,0.08395130824122009
,накладка,19,0.26584580943053027
,наклейки,10,0.13991884706870014
,наковальней,2,0.02798376941374003
,наливной,2,0.02798376941374003
,нанесения,2,0.02798376941374003
,напильник,4,0.05596753882748006
,напольные,43,0.6016510423954107
,напольный,2,0.02798376941374003
,напорная,2,0.02798376941374003
,нар,2,0.02798376941374003
,народный,3,0.041975654120610044
,наружное,2,0.02798376941374003
,наружный,10,0.13991884706870014
,наружных,2,0.02798376941374003
,насадка,24,0.33580523296488035
,насадок,2,0.02798376941374003
,насосу,7,0.0979431929480901
,настенная,2,0.02798376941374003
,настоящих,3,0.041975654120610044
,натуральный,2,0.02798376941374003
,нв,2,0.02798376941374003
,нейлоновый,7,0.0979431929480901
,нерж,26,0.3637890023786204
,нержавеющей,3,0.041975654120610044
,никель,11,0.15391073177557016
,ниппелей,2,0.02798376941374003
,нити,2,0.02798376941374003
,нож,8,0.11193507765496012
,ножа,2,0.02798376941374003
,нп,46,0.6436266965160207
,нр,20,0.2798376941374003
,нс,2,0.02798376941374003
,нф,20,0.2798376941374003
,нью,3,0.041975654120610044
,обводное,3,0.041975654120610044
,обоев,13,0.1818945011893102
,обои,4,0.05596753882748006
,образец,5,0.06995942353435007
,образная,3,0.041975654120610044
,образное,2,0.02798376941374003
,образный,3,0.041975654120610044
,обрамление,5,0.06995942353435007
,обратный,2,0.02798376941374003
,обрезиненным,3,0.041975654120610044
,оверлока,2,0.02798376941374003
,одинарный,2,0.02798376941374003
,однодисковая,6,0.08395130824122009
,округлая,4,0.05596753882748006
,ольха,8,0.11193507765496012
,орех,3,0.041975654120610044
,осина,4,0.05596753882748006
,основе,10,0.13991884706870014
,остаток,3,0.041975654120610044
,отверстием,8,0.11193507765496012
,ответвительный,4,0.05596753882748006
,отвод,5,0.06995942353435007
,отводом,2,0.02798376941374003
,открытого,2,0.02798376941374003
,открытой,2,0.02798376941374003
,отопления,2,0.02798376941374003
,отрез,2,0.02798376941374003
,отрезной,5,0.06995942353435007
,оц,7,0.0979431929480901
,очистителя,3,0.041975654120610044
,очистки,2,0.02798376941374003
,падов,3,0.041975654120610044
,пайку,2,0.02798376941374003
,пакет,20,0.2798376941374003
,палермо,5,0.06995942353435007
,палубная,2,0.02798376941374003
,панель,2,0.02798376941374003
,паркета,9,0.12592696236183012
,паркете,18,0.25185392472366025
,паркетной,4,0.05596753882748006
,паропроницаемый,4,0.05596753882748006
,паста,2,0.02798376941374003
,пвд,2,0.02798376941374003
,пвх,5,0.06995942353435007
,пена,4,0.05596753882748006
,пены,3,0.041975654120610044
,переходная,2,0.02798376941374003
,песок,2,0.02798376941374003
,песчаник,2,0.02798376941374003
,петля,4,0.05596753882748006
,пистолет,4,0.05596753882748006
,пистолетная,2,0.02798376941374003
,пк,4,0.05596753882748006
,планка,13,0.1818945011893102
,пластиковая,4,0.05596753882748006
,пластиковый,5,0.06995942353435007
,пластмассовая,2,0.02798376941374003
,плата,2,0.02798376941374003
,плед,15,0.20987827060305023
,пленка,12,0.16790261648244018
,плинтус,12,0.16790261648244018
,плита,3,0.041975654120610044
,плитка,32,0.4477403106198405
,плитки,20,0.2798376941374003
,плитонит,17,0.23786204001679026
,плиточный,2,0.02798376941374003
,плоский,9,0.12592696236183012
,пнг,3,0.041975654120610044
,поворотные,3,0.041975654120610044
,подарочный,5,0.06995942353435007
,подвесная,2,0.02798376941374003
,подводка,12,0.16790261648244018
,подключения,3,0.041975654120610044
,подложка,3,0.041975654120610044
,подложки,3,0.041975654120610044
,подошва,2,0.02798376941374003
,подошве,2,0.02798376941374003
,подсветкой,2,0.02798376941374003
,пожарный,2,0.02798376941374003
,покраску,2,0.02798376941374003
,покрытие,5,0.06995942353435007
,покрытий,12,0.16790261648244018
,пол,2,0.02798376941374003
,пола,14,0.1958863858961802
,полиамид,2,0.02798376941374003
,полипропиленовая,2,0.02798376941374003
,полированная,2,0.02798376941374003
,полированное,3,0.041975654120610044
,полировки,3,0.041975654120610044
,полиуретановая,2,0.02798376941374003
,полиуретановый,7,0.0979431929480901
,полиэтиленовая,8,0.11193507765496012
,полков,2,0.02798376941374003
,половик,3,0.041975654120610044
,полок,4,0.05596753882748006
,полосорез,4,0.05596753882748006
,полотна,2,0.02798376941374003
,полотно,4,0.05596753882748006
,полуботинки,3,0.041975654120610044
,полукомбинезон,3,0.041975654120610044
,пород,7,0.0979431929480901
,порошковая,2,0.02798376941374003
,порошок,5,0.06995942353435007
,потолка,2,0.02798376941374003
,потолков,7,0.0979431929480901
,пп,55,0.7695536588778509
,ппэ,5,0.06995942353435007
,правая,3,0.041975654120610044
,праздник,2,0.02798376941374003
,предметов,5,0.06995942353435007
,престиж,5,0.06995942353435007
,прижимн,2,0.02798376941374003
,прикатки,5,0.06995942353435007
,провод,14,0.1958863858961802
,прожектор,5,0.06995942353435007
,прозрачная,2,0.02798376941374003
,прозрачный,6,0.08395130824122009
,прокалывающий,4,0.05596753882748006
,пропитка,2,0.02798376941374003
,протекторы,4,0.05596753882748006
,противоскользящая,4,0.05596753882748006
,профессионал,2,0.02798376941374003
,профи,6,0.08395130824122009
,профиль,13,0.1818945011893102
,прямая,5,0.06995942353435007
,прямой,4,0.05596753882748006
,прямоугольная,4,0.05596753882748006
,пустотелый,3,0.041975654120610044
,пф,4,0.05596753882748006
,пэ,2,0.02798376941374003
,работ,4,0.05596753882748006
,радио,2,0.02798376941374003
,размер,4,0.05596753882748006
,размеры,2,0.02798376941374003
,разметкой,2,0.02798376941374003
,разметочная,4,0.05596753882748006
,разметочный,2,0.02798376941374003
,разъемная,9,0.12592696236183012
,раковина,2,0.02798376941374003
,ранчо,3,0.041975654120610044
,рап,14,0.1958863858961802
,распорный,9,0.12592696236183012
,распродажа,7,0.0979431929480901
,растворителя,2,0.02798376941374003
,раструбное,3,0.041975654120610044
,расходамерами,7,0.0979431929480901
,регулир,7,0.0979431929480901
,рез,2,0.02798376941374003
,резина,5,0.06995942353435007
,резиновая,3,0.041975654120610044
,резиновые,2,0.02798376941374003
,резьба,2,0.02798376941374003
,резьбовая,3,0.041975654120610044
,рейка,4,0.05596753882748006
,рельеф,2,0.02798376941374003
,рельефный,2,0.02798376941374003
,ремо,4,0.05596753882748006
,ремонта,19,0.26584580943053027
,ресурс,3,0.041975654120610044
,решетка,7,0.0979431929480901
,решётка,3,0.041975654120610044
,ригелем,4,0.05596753882748006
,ригеля,5,0.06995942353435007
,рисунком,6,0.08395130824122009
,рк,3,0.041975654120610044
,розетка,17,0.23786204001679026
,розетты,43,0.6016510423954107
,рознич,2,0.02798376941374003
,рокко,5,0.06995942353435007
,ролик,9,0.12592696236183012
,рост,3,0.041975654120610044
,рр,2,0.02798376941374003
,рс,4,0.05596753882748006
,ртп,55,0.7695536588778509
,ру,6,0.08395130824122009
,рукав,3,0.041975654120610044
,рулон,8,0.11193507765496012
,рустовка,2,0.02798376941374003
,ручка,16,0.22387015530992024
,ручки,7,0.0979431929480901
,ручкой,3,0.041975654120610044
,ручн,7,0.0979431929480901
,ручного,2,0.02798376941374003
,ручное,4,0.05596753882748006
,ручной,3,0.041975654120610044
,рядовой,2,0.02798376941374003
,садовая,2,0.02798376941374003
,самоклеящаяся,2,0.02798376941374003
,сан,5,0.06995942353435007
,санитарный,3,0.041975654120610044
,саун,2,0.02798376941374003
,сборе,2,0.02798376941374003
,сварки,9,0.12592696236183012
,светильник,7,0.0979431929480901
,светло,6,0.08395130824122009
,светлый,2,0.02798376941374003
,светодиодный,8,0.11193507765496012
,сгоном,5,0.06995942353435007
,сдо,2,0.02798376941374003
,сер,6,0.08395130824122009
,серая,11,0.15391073177557016
,серебристая,5,0.06995942353435007
,серебро,2,0.02798376941374003
,серо,4,0.05596753882748006
,серый,15,0.20987827060305023
,сетка,5,0.06995942353435007
,сетчатый,4,0.05596753882748006
,сибртех,2,0.02798376941374003
,силиконовый,5,0.06995942353435007
,синяя,4,0.05596753882748006
,сип,2,0.02798376941374003
,сити,2,0.02798376941374003
,склеивания,3,0.041975654120610044
,скоба,4,0.05596753882748006
,сколов,19,0.26584580943053027
,скотч,2,0.02798376941374003
,скребок,5,0.06995942353435007
,скрытая,2,0.02798376941374003
,слоновая,2,0.02798376941374003
,смазка,2,0.02798376941374003
,смесителя,6,0.08395130824122009
,смесь,3,0.041975654120610044
,смх,9,0.12592696236183012
,соединители,2,0.02798376941374003
,соединитель,11,0.15391073177557016
,сонома,2,0.02798376941374003
,сорт,20,0.2798376941374003
,сосна,6,0.08395130824122009
,средней,2,0.02798376941374003
,средство,18,0.25185392472366025
,срезания,3,0.041975654120610044
,ст,12,0.16790261648244018
,стали,3,0.041975654120610044
,сталь,9,0.12592696236183012
,стальная,3,0.041975654120610044
,стальной,2,0.02798376941374003
,стандарт,4,0.05596753882748006
,старая,3,0.041975654120610044
,стационарная,2,0.02798376941374003
,стекловолокном,3,0.041975654120610044
,стеклу,2,0.02798376941374003
,стекол,2,0.02798376941374003
,стен,7,0.0979431929480901
,стп,2,0.02798376941374003
,строганая,4,0.05596753882748006
,строганный,2,0.02798376941374003
